,auc,bs,corr,oe
0,0.5806836941606612,0.1692044786109213,0.44660562436559365,1.2247156448060297
1,0.5692859834917653,0.166171741484698,0.42679012398177896,1.1785245983744592
2,0.5938321579632837,0.17225324847632206,0.4695985922107103,1.2679341978479377
